lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,"Party || 2 || „ბაქრაძე, უგულავა, ბოკერია - ევროპული საქართველო - მოძრაობა თავისუფლებისთვის“|""Bakradze, Ugulava, Bokeria - European Georgia - Movement for Liberty""","Party || 41 || ქართული ოცნება - დემოკრატიული საქართველო|""Georgian Dream – Democratic Georgia""","Party || 5 || საარჩევნო ბლოკი „ერთიანი ნაციონალური მოძრაობა-გაერთიანებული ოპოზიცია „ძალა ერთობაშია” |Election Bloc - United National Movement - United Opposition ""Strength is in Unity""","Party || 56 || „ლელო - მამუკა ხაზარაძე“|""Lelo - Mamuka Khazaradze""","Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”|""Davit Tarkhan-Mouravi, Irma Inashvili - ""Alliance of Patriots of Georgia""",Party || 999 || Other
41.56948041072379,44.96761111296689,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N 33 საბავშვო ბაღი,21-ე მკრ. რ-ნი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/795f8ade-854e-4d76-b472-5d73c0d359d5,12,12.20.43,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#12 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1105,511,594,609,3,21,3,29,224,230,12,30,63
41.68747949919926,44.42347526550293,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დიდი თონეთი,საკ.ადმ.შენობა,"მე–2 ქუჩა, მე–2 ჩიხი,N3",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/bb0510d4-82a4-44a9-92d6-2d951493043c,14,14.26.37,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,459,247,212,297,3,17,3,,162,94,6,6,12
,,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,,,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/c3bf5c85-c4c8-480f-9d65-f4811fa22344,24,24.60.64,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,,,,40,3,2,3,2,19,1,0,1,1
,,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,,,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/d7b13989-72e1-4432-829c-03fcb3c29334,28,28.79.109,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,,,,123,3,6,3,0,16,17,1,1,7
41.6854803,44.881316500000025,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#210-ე ბაგა-ბაღი,"მესამე მასივი, I კვარტალი, საცხენისის #5",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/11fc5e2d-6111-4ef7-af47-67c481ac9501,5,05.06.58,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#5 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1183,472,711,573,3,30,3,,269,211,15,25,23
42.26565039091973,42.71578252315521,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საფიჩხიის,ნიღბების თეატრის შენობა,სოლომონ პირველის 46,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/0ceaf504-e476-4a71-ab55-2e67ad519097,23,23.59.16,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#23 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1453,629,824,774,3,37,3,29,340,216,42,21,87
42.1332813779133,41.6891359632599,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,კერძო სახლი,თბილისის N5,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/dca0567a-71d1-44c4-b8ed-8ee7b5a9b6c2,26,26.70.27,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#26 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1173,552,621,670,3,30,3,75,348,129,3,8,73
42.20859367245264,42.53039360046387,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კოპიტნარი,ფარცანაყანევის მე-2 საჯარო სკოლა,სოფ. ფარცხანაყანევი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/717e5dbb-16af-4fc8-b711-48914e43da89,22,22.58.67,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#22 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,865,387,478,386,3,25,2,14,141,175,17,2,12
41.64464989878594,44.89710996955862,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,206-ე ბაგა-ბაღი,ფონიჭალა 3,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/2b1e8bf3-2922-4257-a2af-27167681daa5,1,01.04.25,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#1 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1336,565,771,619,3,66,3,168,265,,38,23,56
41.567907927061135,45.84663391113281,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,კულტურის სახლი,"სოფ. მაღარო, 27-ე ქუჩა #13",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/dd6d0f89-44f1-4198-9175-5f4a3515121c,9,09.13.34,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,700,347,353,519,3,20,3,20,310,127,14,14,13
